gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
PDE6B,44.5882436296376,0.0383791895913057,0.139569778440756,0.633269013822885,0.863719648174732
ZNF805,20.4411377488082,-0.0260880847158072,0.161124600835665,0.633486775765246,0.863811401090988
DESI1,40.3571089856814,0.0286461751167352,0.158276255670239,0.633421510699884,0.863811401090988
MTM1,47.3396224665795,-0.0331745908680563,0.153861889979983,0.633706039861964,0.863905158249061
DIS3,83.7756780021167,-0.0395826125926268,0.136070490745252,0.633667195474998,0.863905158249061
NDUFAF4,57.9664390925711,-0.0382872590052204,0.138359778737499,0.633947175655367,0.864028680579795
SLIRP,198.511901199694,0.040618063730451,0.13049713808586,0.633879384383092,0.864028680579795
SDSL,21.2553366204526,0.0212181221273184,0.163881648189475,0.634159797690951,0.864215868648162
TRAPPC8,62.4469985103892,-0.0342359965429375,0.150228375917267,0.634279888427508,0.864276928088759
ZNF674,22.9924337541748,0.0294147513039577,0.154380736280271,0.63458595992549,0.864386191260634
MVB12B,26.7395267477341,0.0197188741011836,0.163982723652784,0.634552328556657,0.864386191260634
PRRC2B,142.774495985537,0.0402877455201188,0.134064044017557,0.634482369047466,0.864386191260634
ALDH7A1,58.304014805895,-0.0340540204400207,0.150387213773041,0.634707280712105,0.864448876803294
IDH3G,92.0157257493637,-0.0400001495653391,0.131275567422443,0.63489589055151,0.864500631423477
C12orf49,19.922884489524,0.0229574730705558,0.162490587551139,0.634875949794306,0.864500631423477
ARFGAP2,117.682523017488,-0.0392299476376838,0.129575764930401,0.634974881701044,0.864505650133775
PDCD5,179.183297800524,0.0395996453768709,0.13074050162809,0.635167402753853,0.864568212307385
ZNF649,17.2762613943739,-0.0208755672502828,0.164393103717011,0.635171454930356,0.864568212307385
GCNT4,29.1159760078801,0.019439933484823,0.163972343328379,0.635384784262408,0.864659439483749
CTSG,25.3663207239865,0.0158679494150062,0.165593596354084,0.635389114240845,0.864659439483749
DYNC2LI1,41.2755265860079,-0.0333311428419024,0.153806218705324,0.635811342487917,0.864823958739488
PDHB,111.097797313476,-0.036518642352933,0.14559460158359,0.635697332520586,0.864823958739488
PIGQ,17.0428488746487,-0.0226805428499658,0.162982001981817,0.635658111384741,0.864823958739488
TIMM21,43.3208146625948,0.0305686563630378,0.156838486719462,0.635808778684012,0.864823958739488
SF3B3,137.774311913888,-0.036637779301463,0.143848993840622,0.636147128634051,0.865178182291068
CRMP1,7.75345644029045,0.0196983479279372,0.168594600703624,0.636261467903904,0.865231183550914
MRPS15,113.039657095951,0.0366363215034365,0.143640260258323,0.636350930595727,0.86525034741667
CNOT3,27.0759110349611,0.0264700734559541,0.158696825958737,0.636482951716437,0.865327366852759
GSTM2,207.544079976772,-0.0172714147211701,0.163942059838755,0.636928702612777,0.86537776042713
C5orf51,33.5310616195265,-0.0317664705971464,0.15504352242692,0.636890217618245,0.86537776042713
TSPAN6,15.4202709200167,-0.0145319333272866,0.165380204838961,0.636927051111282,0.86537776042713
CHRNA10,4.60536318194836,0.0205253261176433,0.167214236708802,0.63697230623774,0.86537776042713
BCKDHA,10.4124529224095,0.0220829059946979,0.16354054080502,0.6368733657569,0.86537776042713
GTPBP1,52.959412603704,0.0253643901741964,0.160075672901081,0.636679464137838,0.86537776042713
ZNF141,68.2899520811776,-0.0365951132511814,0.145382080473252,0.63722817905987,0.865622943510508
ANKRD35,8.30915405815838,-0.0151189894985839,0.166273874104359,0.63764853638565,0.865810144345099
CD46,260.819623899504,-0.0395851548880578,0.116158585751336,0.637818500934365,0.865810144345099
DHTKD1,42.4243132473972,-0.0296692929355738,0.157300291382124,0.637468628611945,0.865810144345099
GPAM,26.33155033569,-0.0204685421306537,0.163721570384215,0.637572873363917,0.865810144345099
SECTM1,6.29555125604493,0.0212784870663585,0.166869171612979,0.637686076723674,0.865810144345099
ZNF564,8.56017434770699,-0.0183790115077912,0.164822141535051,0.637749328100898,0.865810144345099
TTC22,11.7383165673151,0.0186312772082804,0.166196906508467,0.638181409535835,0.86620035250312
ZNF467,17.0854205489209,0.0191387498170152,0.163906813175729,0.638261755133856,0.866206992426606
ITGB8,66.9775898549089,-0.0318782917089141,0.153063844489209,0.638410625918086,0.86623545535375
NOB1,150.749340847773,-0.0388821981148342,0.135443521327214,0.638433640047742,0.86623545535375
EXOG,50.7595477734439,-0.0353213150370465,0.148298158556123,0.638645565337255,0.866420596794101
DENND5A,146.50135680197,0.039367630961002,0.127298705665074,0.639022310694316,0.866817476313673
HAUS1,77.6258925777883,0.0388225342669085,0.134001591687331,0.639089121909314,0.866817476313673
SLC35B4,54.7387848272873,0.031633179211242,0.152490583305402,0.639197989240492,0.86686271901723
ECH1,284.689799841979,0.0398649606021528,0.127818560520823,0.639342162813392,0.866955826730185
SAYSD1,26.5390993146021,-0.0221171411476638,0.162121043444329,0.639444470052361,0.866992147891946
EEA1,105.871317578781,-0.0387188777557267,0.135152354552988,0.639568490025732,0.867057896255952
NOP16,48.5545941446043,-0.0332394376882208,0.150752971153849,0.639677299285351,0.867070029009446
RBFA,60.0126716969682,-0.0330604621693456,0.150311977467672,0.639728497013067,0.867070029009446
ZNF706,335.841482346459,-0.0399389264408043,0.115412427407785,0.640037468581241,0.867181652226206
WNK1,200.154075277152,-0.0399431865745383,0.127398360875866,0.639998066810214,0.867181652226206
UBB,2618.84370281568,-0.038718862006922,0.112283527989882,0.639986810340216,0.867181652226206
ARID5A,84.5572259439536,0.0343838657848669,0.150088018776297,0.640243928895909,0.867321238531894
EEF1B2,4220.1296603281,0.0382218113577372,0.106680627420852,0.640518245668414,0.867321238531894
COPS7B,51.733360963194,-0.0335448497477695,0.151415223849526,0.640305185767284,0.867321238531894
SLC22A16,48.9327810651733,0.0297251841121215,0.156092429984025,0.640443893318128,0.867321238531894
AF131216.1,1.95671873689422,-0.00149228220381969,0.167498038229922,0.640493497254422,0.867321238531894
PFKL,88.405310277403,-0.0347950854655298,0.146972793157234,0.640663659589892,0.867415828764236
SLC35F2,67.5890186092223,-0.0378386089655383,0.140451900309686,0.64098450505126,0.867747891272225
EPS15,228.398771060184,-0.039569028293604,0.126604142639337,0.641333912500803,0.867822289785483
MAP4K3,85.3302124523531,-0.0321018452314213,0.153199675632732,0.641322831773022,0.867822289785483
LRRN3,14.606883754523,0.02121811526537,0.168110592965216,0.641208836730817,0.867822289785483
MED13,142.433993681188,0.0387316042246059,0.134200072126912,0.641341838548784,0.867822289785483
SMC1B,7.59039483897194,-0.0193358992035303,0.165176256601326,0.641456063819828,0.867874556588288
PTER,54.5324432586643,0.0305443658027949,0.155891879356924,0.641617955067912,0.867936562728341
MORN3,11.5386233777329,0.0146041044984638,0.165440990322059,0.641653101731309,0.867936562728341
C2orf49,49.504211066416,0.0331526598688609,0.152402698346763,0.641776006238498,0.868000536241512
SAP30,25.9011724548468,-0.0243902964488109,0.160237235851437,0.642183385804692,0.868264242894607
UNC5CL,4.67788578903096,-0.00669614636320524,0.166833740991735,0.64219788209217,0.868264242894607
ZNF93,26.5411854434725,0.0100105513174003,0.166337205438158,0.642073170832557,0.868264242894607
NPHP3,64.9907478616752,0.0386883995142644,0.132452793593438,0.643137422308442,0.869329754868823
IGF2BP3,46.558307690888,0.0276904488333991,0.158374202124433,0.643129665391835,0.869329754868823
SYNJ2,56.7918285739579,0.0377502992136476,0.14284720010785,0.643296391077758,0.869361472432036
PCGF6,22.8426043334225,-0.0256399328397122,0.160470122486165,0.643312343929455,0.869361472432036
ARHGEF12,80.0977517916823,-0.0367491885092038,0.140873915545957,0.643451881406229,0.869447692860583
GUK1,153.326476210649,0.0386611905993726,0.133167783029924,0.644748442717797,0.869510538903236
ACAD9,34.3833685637874,-0.0288113849156193,0.157320832681014,0.644714011481218,0.869510538903236
SCFD2,92.5103873852322,0.0293250169738745,0.156574085281949,0.64524044258856,0.869510538903236
CFAP69,20.6684096513415,0.0112144489991533,0.165840680446336,0.644818100036676,0.869510538903236
POLR2J2,7.83982126101485,0.0225663057167531,0.164702197577025,0.644465367836667,0.869510538903236
CCDC71L,28.4617796762236,0.0274722923289489,0.159743077132621,0.643945636257781,0.869510538903236
ACOT9,46.4039167071968,-0.0309316639773062,0.154458100247644,0.644385808611708,0.869510538903236
PIN4,140.296574900328,-0.0367472265425525,0.138301583527901,0.645085426847493,0.869510538903236
AGPAT2,53.5240687821745,0.0272220798102994,0.159002767811857,0.643789224503867,0.869510538903236
LBHD1,10.5574982715492,0.0180272993467098,0.16466123754457,0.644582876630262,0.869510538903236
RBM4,202.684718860714,0.0389660128403692,0.127041982751118,0.644832980508832,0.869510538903236
ZNF518A,120.401310197793,-0.0370808649345906,0.14200529877121,0.64489940234124,0.869510538903236
VEZT,154.717174078671,-0.0366519029857071,0.139469777135654,0.643670405890677,0.869510538903236
PTPN11,153.184778112452,0.0386223658653727,0.129698904489514,0.644529477528174,0.869510538903236
ZNF205,8.94650762012035,0.0135391800671843,0.164339859095746,0.645119110465262,0.869510538903236
PGAP3,18.2154761825924,0.021546989175801,0.163437394075972,0.645220185938484,0.869510538903236
SS18,168.896849052858,-0.0392565207754675,0.120821645091738,0.644522138613604,0.869510538903236
PXMP4,28.5006908523846,0.0259784476581997,0.159499175776069,0.644558233043089,0.869510538903236
NNAT,11.1746063435484,0.00741759152860555,0.167404364600564,0.644875563002811,0.869510538903236
TNPO2,46.2234094701652,0.0371871276046226,0.141962522008608,0.644243449331755,0.869510538903236
TULP2,21.1993321036035,-0.000652340670561408,0.167436141980352,0.643809532010237,0.869510538903236
ZNRF3,25.8108585713042,-0.0227952030791509,0.162823556487955,0.643924606266027,0.869510538903236
ARHGAP8,9.42057043760079,-0.0143039273265788,0.165581625713998,0.645199404213938,0.869510538903236
TMEM143,15.5080192049234,-0.0198724209740429,0.164136236141564,0.645441584985467,0.869679506529714
ZKSCAN3,23.9321760219422,0.0192610983989407,0.16449195965569,0.645749209569656,0.869863440304146
CHST7,4.79480235068346,-0.0141083827455238,0.166669553125918,0.64569167960617,0.869863440304146
PPIB,167.520363628002,-0.0375014235832029,0.132836087056732,0.645805409556815,0.869863440304146
FBXL17,139.538392865226,0.0329613509468415,0.15100920174842,0.645909670670327,0.869901808927188
PPM1L,57.0083031990422,-0.0270480090437777,0.158113503191148,0.646017847719343,0.869907250710753
GSS,61.7277320307736,0.0339866474724595,0.148092929240299,0.646065263027864,0.869907250710753
SH3RF3,4.72303279302203,-0.000219425711966263,0.165255726939658,0.64647132394542,0.870351917308951
LMBRD2,32.5081999806832,0.0228675446511987,0.161574425369675,0.646556858675288,0.870365002062888
DGKA,62.9342320380815,0.0295465682159425,0.155045981754351,0.646939549391516,0.870675970341689
DGKE,56.460381382774,-0.0345668517879097,0.146528455748647,0.64688315895338,0.870675970341689
RAPGEF3,28.2137438150257,-0.0225913947684005,0.162069445948722,0.647113235193697,0.870807635684403
CAST,214.238571984053,0.0387752068526713,0.122579433195615,0.648227122803696,0.871705268705008
MTPN,414.750980305274,0.0384224810453008,0.118386502686757,0.648387742985372,0.871705268705008
ZNF510,27.6096962643779,0.0213321519111977,0.16333049186546,0.64823630828278,0.871705268705008
FBXW8,41.3955490609577,0.024140683148613,0.160514918608415,0.648327212985462,0.871705268705008
ARHGAP5,145.24192818772,0.0371004776859104,0.138312143071611,0.647886323538919,0.871705268705008
METTL23,110.185871750565,-0.0323188901892026,0.146925074238141,0.648160619487949,0.871705268705008
RFXANK,59.5841610742056,0.0350819367921835,0.146944261389549,0.6479920039003,0.871705268705008
ZNF460,23.1137824202636,-0.023975745591833,0.161104580207431,0.64809444515262,0.871705268705008
TMEM101,74.4496486281863,-0.0364656012999252,0.142345014889131,0.64877771163054,0.872127415634497
ZNF200,22.9963583774192,0.0227074066416651,0.160753684467275,0.649168047061966,0.872549956711319
ATL2,63.2610205779953,-0.0335277847200007,0.15373576549114,0.649533745684081,0.872837106455959
CAPS,9.96283979887768,-0.0240395841630083,0.157143664588329,0.649522165619725,0.872837106455959
CRB1,23.8515314750031,-0.00145123446716562,0.166607401505625,0.649992454414861,0.872840493236941
SLC4A3,3.79664743882922,0.0045969265909306,0.168051207298609,0.649701710470042,0.872840493236941
FAM229B,33.9798911662428,-0.0312028209614245,0.152245307908628,0.649676481502578,0.872840493236941
AUH,56.0731259404974,-0.0293376161701137,0.156179075964313,0.649941146531101,0.872840493236941
CPNE8,249.926179306743,-0.0378534494421302,0.130340984001784,0.649989947817952,0.872840493236941
G2E3,89.2551735153029,-0.0355815685000941,0.137983503771559,0.649866292369471,0.872840493236941
EFNA4,15.4495730178407,0.0199576816369929,0.164046751675932,0.650223463921513,0.873034675387768
EIF4E3,59.7367781540601,-0.0357437754765013,0.143890803168606,0.650365204173884,0.873034675387768
PTPDC1,10.149853834239,0.0147861626332503,0.165763209429546,0.650298702106468,0.873034675387768
COMTD1,8.4802834262458,-0.0174757334904885,0.164571057712267,0.650548976747385,0.873179264943292
ABI2,153.328768694081,0.0367145539471094,0.136113054066485,0.650814243783935,0.873244909609674
PKD2L2,16.3239359896034,0.020598220921733,0.162694101522595,0.650708289326432,0.873244909609674
RNF216,128.694671143302,0.0379078151036283,0.130561497637029,0.650902150830138,0.873244909609674
DDX49,43.6217198269375,-0.0289683176327797,0.155923304977442,0.650852403588489,0.873244909609674
STK32B,51.1754779431644,0.0195019536814588,0.162834548540879,0.651338791029572,0.873457798657266
HOXA10,79.8828018919858,0.0327294332407159,0.148989842591817,0.651383193733296,0.873457798657266
SESN3,178.939890053891,0.037317803577467,0.131667396664725,0.651381154993075,0.873457798657266
ACSL5,51.1488556981672,0.0343681042265753,0.148245061118672,0.651353971903555,0.873457798657266
SBNO2,21.5164215842808,-0.0204038831520128,0.162279034242479,0.651441260636195,0.873457798657266
SUCLG2,52.1699795351503,0.0275162364045125,0.156561364862829,0.651534290195341,0.873480515174882
PPP1R12B,73.3443612551166,0.0308983093908544,0.152299563954205,0.651729783244483,0.873538576958163
NPM3,93.3686910582642,-0.0263689755439552,0.158960701553251,0.651703150930828,0.873538576958163
SPRYD4,40.6395782129577,-0.0271778567973559,0.157606914588732,0.651809851918157,0.873543906142942
SBDS,175.238467670875,-0.0374815942446402,0.135164979308746,0.652045465773829,0.873655689435523
ZBTB33,42.2687105721861,0.0244542800228643,0.159392073590925,0.652035069787378,0.873655689435523
XPO7,146.435474368825,0.0368255800310777,0.134895511865942,0.652133495578219,0.873671668717231
ABT1,72.5736748988216,-0.0359743778572827,0.139490563091952,0.652361071336756,0.873874573972691
CABIN1,62.9979717841531,0.035583824280624,0.143881279382217,0.652785746103952,0.87434142635321
BMPR2,83.1545292820662,-0.0382946716025858,0.133699473384619,0.65296751757112,0.87446092898405
ANXA11,147.858596997895,0.0384703638148355,0.122657684493191,0.653043131636113,0.87446092898405
ZNF527,51.6042899233038,-0.0186488135422352,0.164437985466772,0.653103484765614,0.87446092898405
KANSL3,89.916755081583,-0.0328279689967402,0.148226882861472,0.653334671245247,0.874520723345784
CCNJL,7.92127851674011,0.0212442071742591,0.168027325484247,0.653517196173232,0.874520723345784
RPP40,48.3267886458661,-0.0355252381095549,0.14384616425712,0.653296994875852,0.874520723345784
FBXO34,85.6819761535058,0.0253628840223376,0.157303193831877,0.653529031845251,0.874520723345784
MN1,62.4799356945486,-0.0268381525469885,0.157383875315753,0.653477925053407,0.874520723345784
SIGIRR,64.1973491418365,-0.022202696574928,0.160137424000493,0.653618673395728,0.874538737830181
TRUB1,29.2439562586552,-0.0279601080203381,0.156296552493297,0.653880362795635,0.874786920509718
IP6K1,52.8941945785641,0.0282127181304422,0.157291548451127,0.654200045804056,0.874868514097796
DNAJB5,10.7318405124705,-0.00595197074181661,0.167442700289968,0.654246184105364,0.874868514097796
NOXA1,11.3663748445574,0.0157385071807587,0.164797720126121,0.65402910878963,0.874868514097796
KLHDC4,39.9913499665837,-0.0308248533940702,0.153327671449323,0.654192616624339,0.874868514097796
